entity_code,entity_name,entity_type,start_time,duration_sec,datasource,method,score,outage_condition
7602,AS7602 (SPT-AS-VN),asn,2026-07-09T13:25:00+00:00,900,bgp,median,100.23866348448688,outage
36911,AS36911 (DOPC-AS-US),asn,2026-07-09T13:25:00+00:00,10800,bgp,median,13354.838709677419,outage
45538,AS45538 (ODSJSC-AS-VN),asn,2026-07-09T13:25:00+00:00,900,bgp,median,338.7096774193548,outage
23930,AS23930 (IPVG-AS-AP),asn,2026-07-09T13:30:00+00:00,1500,bgp,median,30.864197530864196,outage
44786,AS44786 (ADOBE-IRELAND-AS),asn,2026-07-09T13:35:00+00:00,1800,bgp,median,90.9090909090909,outage
211826,AS211826 (ISTQSERVERS-AS),asn,2026-07-09T13:40:00+00:00,3000,bgp,median,113.63636363636364,outage
5133,AS5133 (DNIC-ASBLK-05120-05376),asn,2026-07-09T13:40:00+00:00,12900,bgp,median,924.731182795699,outage
53991,AS53991 (ACRONIS-53991),asn,2026-07-09T13:40:00+00:00,17700,bgp,median,842.8571428571429,outage
34879,AS34879 (CCT-AS),asn,2026-07-09T13:45:00+00:00,58500,bgp,median,1015.6249999999999,outage
400164,AS400164 (RIPPLEFIBER-ASN-01),asn,2026-07-09T13:45:00+00:00,5400,bgp,median,128.57142857142858,outage
3551,AS3551 (),asn,2026-07-09T13:50:00+00:00,900,bgp,median,55.32786885245901,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-09T14:00:00+00:00,7200,bgp,median,2400.0,outage
262808,AS262808 (),asn,2026-07-09T14:00:00+00:00,3600,bgp,median,206.8965517241379,outage
44486,AS44486 (SYNLINQ),asn,2026-07-09T14:00:00+00:00,3600,bgp,median,146.34146341463415,outage
17025,AS17025 (ZAYO-CUSTOMER-17025),asn,2026-07-09T14:05:00+00:00,900,bgp,median,68.18181818181819,outage
151734,AS151734 (WEBYNEDC-AS-IN),asn,2026-07-09T14:05:00+00:00,2400,bgp,median,76.92307692307692,outage
48266,AS48266 (AS-CATIXS),asn,2026-07-09T14:05:00+00:00,3000,bgp,median,83.33333333333334,outage
36955,AS36955 (Matrix-ASN1),asn,2026-07-09T14:15:00+00:00,2100,bgp,median,92.10526315789473,outage
269730,AS269730 (),asn,2026-07-09T14:25:00+00:00,11400,bgp,median,2209.302325581395,outage
133301,AS133301 (DWANIRINN-AS),asn,2026-07-09T14:30:00+00:00,900,bgp,median,55.55555555555555,outage
54253,AS54253 (ORCL-CHICAGO-PP),asn,2026-07-09T14:35:00+00:00,1800,bgp,median,58.8235294117647,outage
211826,AS211826 (ISTQSERVERS-AS),asn,2026-07-09T14:40:00+00:00,14100,bgp,median,534.0909090909091,outage
1501,AS1501 (DNIC-ASBLK-01500-01502),asn,2026-07-09T15:15:00+00:00,4500,bgp,median,135.5421686746988,outage
263210,AS263210 (),asn,2026-07-09T15:15:00+00:00,3900,bgp,median,185.71428571428572,outage
409,AS409 (AFCONC-BLOCK1-AS),asn,2026-07-09T15:25:00+00:00,7500,bgp,median,190.11406844106463,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-09T15:30:00+00:00,900,bgp,median,24.822695035460992,outage
37649,AS37649 (Tigo),asn,2026-07-09T15:35:00+00:00,13800,bgp,median,273.8095238095238,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-09T15:55:00+00:00,6000,bgp,median,425.531914893617,outage
38731,AS38731 (VTDC-AS-VN),asn,2026-07-09T16:00:00+00:00,3600,bgp,median,352.94117647058823,outage
38726,AS38726 (VTCDIGICOM-AS-VN),asn,2026-07-09T16:00:00+00:00,3600,bgp,median,1148.936170212766,outage
22598,AS22598 (ALENCO),asn,2026-07-09T16:00:00+00:00,1500,bgp,median,125.0,outage
23308,AS23308 (UTILITY-AS),asn,2026-07-09T16:00:00+00:00,900,bgp,median,73.17073170731707,outage
134773,AS134773 (ChinaNet-Guangdong-Guangzhou-MAN),asn,2026-07-09T16:10:00+00:00,287400,bgp,median,197729.61816305466,outage
30286,AS30286 (THM),asn,2026-07-09T16:20:00+00:00,2100,bgp,median,350.0,outage
31872,AS31872 (VANTIVE-HEALTHCARE),asn,2026-07-09T16:25:00+00:00,2100,bgp,median,333.3333333333333,outage
399122,AS399122 (AS-VPSHOUSE),asn,2026-07-09T16:25:00+00:00,29400,bgp,median,5297.2972972972975,outage
58895,AS58895 (EBONE1-PK),asn,2026-07-09T16:45:00+00:00,900,bgp,median,101.85185185185185,outage
138536,AS138536 (PREMIUM-AS-AP),asn,2026-07-09T16:55:00+00:00,1200,bgp,median,66.66666666666667,outage
19905,AS19905 (ULTRADDOS),asn,2026-07-09T17:00:00+00:00,11100,bgp,median,256.94444444444446,outage
55685,AS55685 (JLM-AS-ID),asn,2026-07-09T17:05:00+00:00,3600,bgp,median,74.07407407407408,outage
262808,AS262808 (),asn,2026-07-09T17:15:00+00:00,2700,bgp,median,155.17241379310343,outage
44486,AS44486 (SYNLINQ),asn,2026-07-09T17:15:00+00:00,2700,bgp,median,109.7560975609756,outage
133798,AS133798 (SMARTFREN-AS-ID),asn,2026-07-09T17:15:00+00:00,13800,bgp,median,821.4285714285713,outage
44786,AS44786 (ADOBE-IRELAND-AS),asn,2026-07-09T17:20:00+00:00,10800,bgp,median,545.4545454545455,outage
23118,AS23118 (SKYBEST),asn,2026-07-09T17:25:00+00:00,282900,bgp,median,20679.824561403508,outage
32475,AS32475 (SINGLEHOP-LLC),asn,2026-07-09T17:30:00+00:00,282600,bgp,median,9962.800875273522,outage
264780,AS264780 (),asn,2026-07-09T17:35:00+00:00,2400,bgp,median,121.21212121212122,outage
40994,AS40994 (Alwyzon),asn,2026-07-09T17:40:00+00:00,282000,bgp,median,19583.333333333332,outage
47447,AS47447 (TTM),asn,2026-07-09T17:50:00+00:00,900,bgp,median,20.000000000000004,outage
10436,AS10436 (),asn,2026-07-09T17:50:00+00:00,900,bgp,median,21.42857142857143,outage
59162,AS59162 (UPCSPL-AS-IN),asn,2026-07-09T17:50:00+00:00,37200,bgp,median,1476.1904761904761,outage
272809,AS272809 (),asn,2026-07-09T17:55:00+00:00,900,bgp,median,38.095238095238095,outage
269730,AS269730 (),asn,2026-07-09T17:55:00+00:00,1800,bgp,median,69.76744186046513,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-09T18:00:00+00:00,7200,bgp,median,3600.0,outage
48851,AS48851 (radware),asn,2026-07-09T18:00:00+00:00,3600,bgp,median,153.84615384615384,outage
262253,AS262253 (),asn,2026-07-09T18:00:00+00:00,3600,bgp,median,4604.6511627906975,outage
262589,AS262589 (),asn,2026-07-09T18:00:00+00:00,3600,bgp,median,77.92207792207792,outage
27843,AS27843 (),asn,2026-07-09T18:00:00+00:00,3600,bgp,median,390.5325443786983,outage
27892,AS27892 (),asn,2026-07-09T18:05:00+00:00,3300,bgp,median,5500.0,outage
31798,AS31798 (DATACITY),asn,2026-07-09T18:20:00+00:00,900,bgp,median,285.7142857142857,outage
40676,AS40676 (AS40676),asn,2026-07-09T18:25:00+00:00,4200,bgp,median,89.36170212765957,outage
43936,AS43936 (EVPANET-AS),asn,2026-07-09T18:50:00+00:00,4800,bgp,median,8000.0,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-09T18:55:00+00:00,3300,bgp,median,156.02836879432624,outage
54119,AS54119 (WHITESKY-COMMUNICATIONS-2),asn,2026-07-09T18:55:00+00:00,2400,bgp,median,62.5,outage
17287,AS17287 (),asn,2026-07-09T19:00:00+00:00,8100,bgp,median,13500.0,outage
43260,AS43260 (AS43260),asn,2026-07-09T19:10:00+00:00,276600,bgp,median,5621.951219512195,outage
50265,AS50265 (GT-AS),asn,2026-07-09T19:10:00+00:00,8700,bgp,median,14500.0,outage
53338,AS53338 (ITCI),asn,2026-07-09T19:20:00+00:00,276000,bgp,median,6571.428571428572,outage
134033,AS134033 (HIREACH-BROADBAND-AS),asn,2026-07-09T19:20:00+00:00,2400,bgp,median,133.33333333333334,outage
35928,AS35928 (BECKMAN-COULTER-ASN),asn,2026-07-09T19:30:00+00:00,1200,bgp,median,22.22222222222222,outage
27892,AS27892 (),asn,2026-07-09T19:40:00+00:00,93600,bgp,median,156000.0,outage
48095,AS48095 (XTGLOBAL),asn,2026-07-09T19:50:00+00:00,274200,bgp,median,9989.071038251366,outage
38731,AS38731 (VTDC-AS-VN),asn,2026-07-09T20:00:00+00:00,3600,bgp,median,352.94117647058823,outage
38726,AS38726 (VTCDIGICOM-AS-VN),asn,2026-07-09T20:00:00+00:00,3600,bgp,median,1148.936170212766,outage
63526,AS63526 (SSDTL-BD),asn,2026-07-09T20:00:00+00:00,3000,bgp,median,106.38297872340425,outage
10886,AS10886 (MAX-GIGAPOP),asn,2026-07-09T20:05:00+00:00,4800,bgp,median,400.0,outage
409,AS409 (AFCONC-BLOCK1-AS),asn,2026-07-09T20:10:00+00:00,1200,bgp,median,30.41825095057034,outage
9422,AS9422 (SOLNET-ID),asn,2026-07-09T20:20:00+00:00,5400,bgp,median,236.84210526315786,outage
52308,AS52308 (),asn,2026-07-09T20:45:00+00:00,900,bgp,median,16.666666666666668,outage
27983,AS27983 (),asn,2026-07-09T20:45:00+00:00,900,bgp,median,21.844660194174757,outage
30614,AS30614 (DELL-BLK),asn,2026-07-09T20:45:00+00:00,270900,bgp,median,16722.22222222222,outage
1493,AS1493 (DNIC-ASBLK-01492-01493),asn,2026-07-09T20:55:00+00:00,1500,bgp,median,61.72839506172839,outage
134326,AS134326 (AIRDESIGNBROADCAST-AS),asn,2026-07-09T20:55:00+00:00,3900,bgp,median,325.0,outage
211995,AS211995 (a2z),asn,2026-07-09T21:45:00+00:00,1200,bgp,median,480.0,outage
50265,AS50265 (GT-AS),asn,2026-07-09T21:50:00+00:00,4800,bgp,median,6720.0,outage
31148,AS31148 (FREENET_LLC),asn,2026-07-09T21:50:00+00:00,267000,bgp,median,10563.79821958457,outage
11840,AS11840 (VGRS-REGISTRY-AS),asn,2026-07-09T21:55:00+00:00,266700,bgp,median,20204.545454545456,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-09T22:00:00+00:00,7200,bgp,median,4800.0,outage
409,AS409 (AFCONC-BLOCK1-AS),asn,2026-07-09T22:00:00+00:00,3900,bgp,median,98.8593155893536,outage
29303,AS29303 (PIC-AS),asn,2026-07-09T22:10:00+00:00,900,bgp,median,750.0,outage
13979,AS13979 (ATT-IPFR),asn,2026-07-09T22:15:00+00:00,2700,bgp,median,640.0,outage
10100,AS10100 (UBSGROUPAG-AS-AP),asn,2026-07-09T22:15:00+00:00,2700,bgp,median,86.53846153846155,outage
33549,AS33549 (WHIPCORD),asn,2026-07-09T22:15:00+00:00,2700,bgp,median,1928.5714285714284,outage
6206,AS6206 (NETROUTING-AS),asn,2026-07-09T22:20:00+00:00,4200,bgp,median,318.1818181818182,outage
41564,AS41564 (AS41564),asn,2026-07-09T22:35:00+00:00,1200,bgp,median,170.8542713567839,outage
136787,AS136787 (TEFINCOMSA-AS-AP),asn,2026-07-09T22:40:00+00:00,1500,bgp,median,25.536261491317667,outage
43936,AS43936 (EVPANET-AS),asn,2026-07-09T22:50:00+00:00,3900,bgp,median,6500.0,outage
34170,AS34170 (AS-AZTELEKOM),asn,2026-07-09T22:50:00+00:00,8100,bgp,median,364.86486486486484,outage
200736,AS200736 (INALAN),asn,2026-07-09T22:55:00+00:00,1500,bgp,median,153.6312849162011,outage
37292,AS37292 (OTI-AS),asn,2026-07-09T23:00:00+00:00,31500,bgp,median,5526.315789473683,outage
270158,AS270158 (),asn,2026-07-09T23:15:00+00:00,2400,bgp,median,200.0,outage
41564,AS41564 (AS41564),asn,2026-07-09T23:25:00+00:00,3300,bgp,median,469.84924623115575,outage
49743,AS49743 (FINEMEDIA-WROCLAW),asn,2026-07-09T23:25:00+00:00,3600,bgp,median,6000.0,outage
28110,AS28110 (),asn,2026-07-09T23:40:00+00:00,900,bgp,median,36.58536585365854,outage
36986,AS36986 (AINET),asn,2026-07-09T23:50:00+00:00,259800,bgp,median,67656.25,outage
37661,AS37661 (NRaE1-AS),asn,2026-07-09T23:50:00+00:00,7800,bgp,median,5437.908496732026,outage
36890,AS36890 (MTNRW-ASN),asn,2026-07-09T23:55:00+00:00,3000,bgp,median,4816.176470588235,outage
28086,AS28086 (),asn,2026-07-10T00:00:00+00:00,3600,bgp,median,999.9999999999999,outage
647,AS647 (DNIC-ASBLK-00616-00665),asn,2026-07-10T00:05:00+00:00,9000,bgp,median,1024.0963855421687,outage
8048,AS8048 (),asn,2026-07-10T00:05:00+00:00,5700,bgp,median,303.4630311473778,outage
409,AS409 (AFCONC-BLOCK1-AS),asn,2026-07-10T00:20:00+00:00,2700,bgp,median,68.44106463878326,outage
262194,AS262194 (),asn,2026-07-10T00:25:00+00:00,1200,bgp,median,400.0,outage
203068,AS203068 (BANDALIBRE-AS),asn,2026-07-10T00:25:00+00:00,900,bgp,median,214.28571428571428,outage
9389,AS9389 (CGWNET),asn,2026-07-10T00:30:00+00:00,2100,bgp,median,81.63265306122449,outage
42,AS42 (WOODYNET-1),asn,2026-07-10T00:35:00+00:00,900,bgp,median,19.10828025477707,outage
41564,AS41564 (AS41564),asn,2026-07-10T00:50:00+00:00,1200,bgp,median,170.8542713567839,outage
28590,AS28590 (),asn,2026-07-10T00:55:00+00:00,3300,bgp,median,70.51282051282051,outage
41564,AS41564 (AS41564),asn,2026-07-10T01:15:00+00:00,1200,bgp,median,170.8542713567839,outage
34170,AS34170 (AS-AZTELEKOM),asn,2026-07-10T01:15:00+00:00,35700,bgp,median,1608.1081081081081,outage
28512,AS28512 (),asn,2026-07-10T01:30:00+00:00,23400,bgp,median,6573.033707865169,outage
27742,AS27742 (),asn,2026-07-10T01:30:00+00:00,43200,bgp,median,1028.5714285714287,outage
49743,AS49743 (FINEMEDIA-WROCLAW),asn,2026-07-10T01:40:00+00:00,1800,bgp,median,3000.0,outage
45753,AS45753 (NETSEC-HK),asn,2026-07-10T01:40:00+00:00,2400,bgp,median,57.279236276849645,outage
51511,AS51511 (TRADE-EXPRESS-AS),asn,2026-07-10T01:45:00+00:00,16500,bgp,median,23375.0,outage
58580,AS58580 (Fastrack),asn,2026-07-10T01:50:00+00:00,252600,bgp,median,38272.72727272728,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-10T02:00:00+00:00,7200,bgp,median,3600.0,outage
212424,AS212424 (VIAREZO),asn,2026-07-10T02:00:00+00:00,2400,bgp,median,4000.0,outage
45474,AS45474 (NEXUSGUARD-AS-AP),asn,2026-07-10T02:15:00+00:00,8100,bgp,median,153.40909090909093,outage
37340,AS37340 (Spectranet),asn,2026-07-10T02:15:00+00:00,251100,bgp,median,25363.636363636364,outage
41564,AS41564 (AS41564),asn,2026-07-10T02:20:00+00:00,2700,bgp,median,384.4221105527638,outage
637,AS637 (DNIC-ASBLK-00616-00665),asn,2026-07-10T02:20:00+00:00,1500,bgp,median,26.91882937603534,outage
49743,AS49743 (FINEMEDIA-WROCLAW),asn,2026-07-10T02:25:00+00:00,900,bgp,median,1500.0,outage
38731,AS38731 (VTDC-AS-VN),asn,2026-07-10T02:30:00+00:00,1800,bgp,median,176.47058823529412,outage
38726,AS38726 (VTCDIGICOM-AS-VN),asn,2026-07-10T02:30:00+00:00,1800,bgp,median,574.468085106383,outage
9902,AS9902 (NEOCOMISP-KH-AP),asn,2026-07-10T02:35:00+00:00,249900,bgp,median,8861.702127659575,outage
54119,AS54119 (WHITESKY-COMMUNICATIONS-2),asn,2026-07-10T03:25:00+00:00,22200,bgp,median,578.125,outage
37405,AS37405 (UNIV-NG-NSUKKA),asn,2026-07-10T03:25:00+00:00,18000,bgp,median,15000.0,outage
393789,AS393789 (CENTURYLINK-CHIA),asn,2026-07-10T03:25:00+00:00,22200,bgp,median,616.6666666666667,outage
409,AS409 (AFCONC-BLOCK1-AS),asn,2026-07-10T03:40:00+00:00,2700,bgp,median,68.44106463878326,outage
53237,AS53237 (),asn,2026-07-10T03:40:00+00:00,900,bgp,median,98.36065573770492,outage
212424,AS212424 (VIAREZO),asn,2026-07-10T04:15:00+00:00,1800,bgp,median,3000.0,outage
59162,AS59162 (UPCSPL-AS-IN),asn,2026-07-10T04:30:00+00:00,900,bgp,median,35.714285714285715,outage
40469,AS40469 (NEPAWAN),asn,2026-07-10T04:40:00+00:00,33600,bgp,median,56000.0,outage
28403,AS28403 (),asn,2026-07-10T04:55:00+00:00,900,bgp,median,63.38028169014084,outage
38731,AS38731 (VTDC-AS-VN),asn,2026-07-10T05:00:00+00:00,3600,bgp,median,352.94117647058823,outage
38726,AS38726 (VTCDIGICOM-AS-VN),asn,2026-07-10T05:00:00+00:00,3600,bgp,median,1148.936170212766,outage
212424,AS212424 (VIAREZO),asn,2026-07-10T05:00:00+00:00,1200,bgp,median,2000.0,outage
22903,AS22903 (EDGE-HOSTING),asn,2026-07-10T05:00:00+00:00,13800,bgp,median,450.9803921568627,outage
6503,AS6503 (),asn,2026-07-10T05:00:00+00:00,241200,bgp,median,4632.337054375225,outage
24634,AS24634 (Cyberia-AS),asn,2026-07-10T05:05:00+00:00,39300,bgp,median,1139.1304347826087,outage
328228,AS328228 (SBIN-AS),asn,2026-07-10T05:05:00+00:00,2100,bgp,median,120.1716738197425,outage
398013,AS398013 (NGX-ASN01),asn,2026-07-10T05:15:00+00:00,2400,bgp,median,142.85714285714283,outage
328228,AS328228 (SBIN-AS),asn,2026-07-10T05:45:00+00:00,17700,bgp,median,2025.7510729613734,outage
151734,AS151734 (WEBYNEDC-AS-IN),asn,2026-07-10T05:50:00+00:00,27900,bgp,median,894.2307692307693,outage
28376,AS28376 (),asn,2026-07-10T05:55:00+00:00,8100,bgp,median,1389.705882352941,outage
41034,AS41034 (IMPULS-AS),asn,2026-07-10T05:55:00+00:00,6000,bgp,median,377.35849056603774,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-10T06:00:00+00:00,7200,bgp,median,2400.0,outage
51725,AS51725 (PLANETA-AS),asn,2026-07-10T06:05:00+00:00,1200,bgp,median,2000.0,outage
28403,AS28403 (),asn,2026-07-10T06:15:00+00:00,1200,bgp,median,84.50704225352112,outage
11814,AS11814 (DISTRIBUTEL-AS11814),asn,2026-07-10T06:15:00+00:00,3600,bgp,median,177.70849571317225,outage
9389,AS9389 (CGWNET),asn,2026-07-10T06:20:00+00:00,3000,bgp,median,116.61807580174927,outage
13979,AS13979 (ATT-IPFR),asn,2026-07-10T06:30:00+00:00,1800,bgp,median,426.66666666666663,outage
10100,AS10100 (UBSGROUPAG-AS-AP),asn,2026-07-10T06:30:00+00:00,1800,bgp,median,57.69230769230769,outage
33549,AS33549 (WHIPCORD),asn,2026-07-10T06:30:00+00:00,1800,bgp,median,1285.7142857142856,outage
24084,AS24084 (HCL-TECH-IN),asn,2026-07-10T06:30:00+00:00,8700,bgp,median,149.48453608247422,outage
203380,AS203380 (DAInternationalGroup),asn,2026-07-10T06:30:00+00:00,1800,bgp,median,66.66666666666667,outage
37113,AS37113 (tangerine-ug-as),asn,2026-07-10T07:25:00+00:00,4800,bgp,median,8000.0,outage
25467,AS25467 (AKTON-AS),asn,2026-07-10T07:35:00+00:00,11100,bgp,median,198.92473118279574,outage
202448,AS202448 (mvps),asn,2026-07-10T07:35:00+00:00,6600,bgp,median,407.40740740740733,outage
57794,AS57794 (HCN-01),asn,2026-07-10T07:35:00+00:00,11100,bgp,median,1275.8620689655172,outage
136258,AS136258 (ONEPROVIDER-AS),asn,2026-07-10T07:35:00+00:00,11100,bgp,median,207.86516853932585,outage
35758,AS35758 (HQserv_communication_solutions),asn,2026-07-10T07:35:00+00:00,11100,bgp,median,1632.3529411764707,outage
15774,AS15774 (TTK-RTL),asn,2026-07-10T07:40:00+00:00,3900,bgp,median,165.9070191431176,outage
32875,AS32875 (VIRPUS),asn,2026-07-10T08:00:00+00:00,3600,bgp,median,214.28571428571428,outage
131274,AS131274 (CYPRESSTEL-HK),asn,2026-07-10T08:15:00+00:00,229500,bgp,median,28333.33333333333,outage
262663,AS262663 (),asn,2026-07-10T08:25:00+00:00,2100,bgp,median,38.46153846153847,outage
8796,AS8796 (FD-298-8796),asn,2026-07-10T08:30:00+00:00,3000,bgp,median,384.1463414634146,outage
197897,AS197897 (PETKOM),asn,2026-07-10T08:30:00+00:00,18600,bgp,median,449.27536231884056,outage
209181,AS209181 (ZENEX5IVE-NL),asn,2026-07-10T08:45:00+00:00,227700,bgp,median,9730.76923076923,outage
17665,AS17665 (ONEBROADBAND),asn,2026-07-10T08:45:00+00:00,900,bgp,median,15.07537688442211,outage
37531,AS37531 (AIRTEL-NIGER),asn,2026-07-10T09:00:00+00:00,2700,bgp,median,104.65116279069768,outage
50272,AS50272 (AVUR),asn,2026-07-10T09:05:00+00:00,1200,bgp,median,163.26530612244898,outage
27725,AS27725 (),asn,2026-07-10T09:05:00+00:00,1200,bgp,median,43.01075268817205,outage
265605,AS265605 (),asn,2026-07-10T09:15:00+00:00,2700,bgp,median,180.0,outage
9389,AS9389 (CGWNET),asn,2026-07-10T09:40:00+00:00,2100,bgp,median,81.63265306122449,outage
272027,AS272027 (),asn,2026-07-10T09:40:00+00:00,9300,bgp,median,596.1538461538462,outage
45815,AS45815 (HOSTCOIN-AS-IN-AP),asn,2026-07-10T09:50:00+00:00,4500,bgp,median,163.04347826086956,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-10T10:00:00+00:00,7200,bgp,median,1800.0,outage
409,AS409 (AFCONC-BLOCK1-AS),asn,2026-07-10T10:00:00+00:00,2100,bgp,median,53.2319391634981,outage
10991,AS10991 (CAPGE-HOSTING-MRO),asn,2026-07-10T10:05:00+00:00,1500,bgp,median,121.95121951219512,outage
25038,AS25038 (AIXTRANET-AS),asn,2026-07-10T10:20:00+00:00,6000,bgp,median,800.0,outage
28512,AS28512 (),asn,2026-07-10T10:25:00+00:00,6900,bgp,median,3230.3370786516857,outage
37308,AS37308 (COOLLINK),asn,2026-07-10T10:30:00+00:00,900,bgp,median,96.77419354838709,outage
200845,AS200845 (EsWikiker),asn,2026-07-10T10:35:00+00:00,2700,bgp,median,45.631825273010925,outage
43936,AS43936 (EVPANET-AS),asn,2026-07-10T10:45:00+00:00,1200,bgp,median,2000.0,outage
5379,AS5379 (MK-UKIM-1),asn,2026-07-10T10:45:00+00:00,5100,bgp,median,7437.5,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-10T10:50:00+00:00,900,bgp,median,42.502951593860686,outage
7016,AS7016 (CCCH-3),asn,2026-07-10T10:50:00+00:00,19500,bgp,median,637.2549019607843,outage
150750,AS150750 (ICIL-AS-AP),asn,2026-07-10T10:55:00+00:00,219900,bgp,median,8523.255813953489,outage
28964,AS28964 (ORIONTELEKOMTIM-AS),asn,2026-07-10T11:15:00+00:00,18900,bgp,median,700.0,outage
34170,AS34170 (AS-AZTELEKOM),asn,2026-07-10T11:15:00+00:00,1200,bgp,median,54.05405405405405,outage
40028,AS40028 (AS40028),asn,2026-07-10T11:20:00+00:00,3000,bgp,median,1140.3508771929824,outage
26675,AS26675 (REGIONIVESC),asn,2026-07-10T11:20:00+00:00,7800,bgp,median,13000.0,outage
28015,AS28015 (),asn,2026-07-10T11:25:00+00:00,900,bgp,median,228.65853658536585,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-10T11:35:00+00:00,1200,bgp,median,33.057851239669425,outage
328228,AS328228 (SBIN-AS),asn,2026-07-10T11:40:00+00:00,7200,bgp,median,824.0343347639486,outage
36913,AS36913 (TELEKOM-NETWORKS-MALAWI),asn,2026-07-10T11:45:00+00:00,9900,bgp,median,6499.999999999999,outage
42003,AS42003 (OGERONET),asn,2026-07-10T11:55:00+00:00,216300,bgp,median,12194.503171247357,outage
3855,AS3855 (LOGIC-3855),asn,2026-07-10T12:00:00+00:00,900,bgp,median,46.875,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-10T12:10:00+00:00,4200,bgp,median,74.3801652892562,outage
40395,AS40395 (VIRTBIZ-DALLAS),asn,2026-07-10T12:20:00+00:00,39600,bgp,median,2062.5,outage
967,AS967 (VMISS-CA),asn,2026-07-10T12:25:00+00:00,214500,bgp,median,23442.622950819674,outage
59692,AS59692 (IQWEB),asn,2026-07-10T12:30:00+00:00,8400,bgp,median,437.5,outage
409,AS409 (AFCONC-BLOCK1-AS),asn,2026-07-10T12:35:00+00:00,6000,bgp,median,152.0912547528517,outage
25038,AS25038 (AIXTRANET-AS),asn,2026-07-10T12:40:00+00:00,1500,bgp,median,200.0,outage
135772,AS135772 (POWERNETCOMM-AS),asn,2026-07-10T12:50:00+00:00,213000,bgp,median,32272.727272727276,outage
19400,AS19400 (SPX-FLOW-AS),asn,2026-07-10T12:50:00+00:00,30600,bgp,median,3777.7777777777774,outage
16596,AS16596 (),asn,2026-07-10T12:55:00+00:00,16200,bgp,median,527.34375,outage
13979,AS13979 (ATT-IPFR),asn,2026-07-10T13:15:00+00:00,2700,bgp,median,640.0,outage
10100,AS10100 (UBSGROUPAG-AS-AP),asn,2026-07-10T13:15:00+00:00,2700,bgp,median,86.53846153846155,outage
33549,AS33549 (WHIPCORD),asn,2026-07-10T13:15:00+00:00,2700,bgp,median,1928.5714285714284,outage
43865,AS43865 (INTEK-M-AS),asn,2026-07-10T13:15:00+00:00,1500,bgp,median,86.20689655172413,outage
996,AS996 (JY-MOBILE-COMMUNICATIONS),asn,2026-07-10T13:20:00+00:00,211200,bgp,median,40615.38461538462,outage
59962,AS59962 (ShirazUniversity_ASN),asn,2026-07-10T13:30:00+00:00,21600,bgp,median,9729.72972972973,outage
265605,AS265605 (),asn,2026-07-10T13:35:00+00:00,5700,bgp,median,380.0,outage
7040,AS7040 (NETMINDERS),asn,2026-07-10T13:35:00+00:00,210300,bgp,median,9736.111111111111,outage
43936,AS43936 (EVPANET-AS),asn,2026-07-10T13:55:00+00:00,1800,bgp,median,1263.157894736842,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-10T14:00:00+00:00,900,bgp,median,38.96103896103896,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-10T14:05:00+00:00,6900,bgp,median,4600.0,outage
37506,AS37506 (Zinox),asn,2026-07-10T14:05:00+00:00,1500,bgp,median,250.0,outage
262663,AS262663 (),asn,2026-07-10T14:10:00+00:00,208200,bgp,median,3813.1868131868137,outage
53356,AS53356 (FREE RANGE CLOUD),asn,2026-07-10T14:10:00+00:00,208200,bgp,median,15160.194174757282,outage
204765,AS204765 (PG8GLOBAL),asn,2026-07-10T14:10:00+00:00,208200,bgp,median,237478.125,outage
18049,AS18049 (TINP-TW),asn,2026-07-10T14:25:00+00:00,1500,bgp,median,89.28571428571428,outage
57374,AS57374 (GIV-AS),asn,2026-07-10T15:30:00+00:00,3300,bgp,median,458.33333333333326,outage
33549,AS33549 (WHIPCORD),asn,2026-07-10T15:45:00+00:00,23400,bgp,median,619.047619047619,outage
27022,AS27022 (SIYEH-ASN-1),asn,2026-07-10T15:50:00+00:00,22200,bgp,median,37000.0,outage
51088,AS51088 (A2B),asn,2026-07-10T15:55:00+00:00,1200,bgp,median,57.971014492753625,outage
32875,AS32875 (VIRPUS),asn,2026-07-10T16:00:00+00:00,3600,bgp,median,214.28571428571428,outage
28086,AS28086 (),asn,2026-07-10T16:00:00+00:00,3600,bgp,median,999.9999999999999,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-10T16:10:00+00:00,900,bgp,median,31.87721369539551,outage
23949,AS23949 (COMNET-AS-ID),asn,2026-07-10T16:20:00+00:00,7200,bgp,median,300.0,outage
